,mass
71285,25.958056789264877
71287,24.686861248194365
71288,28.439287868202328
71291,31.594285912015796
71292,7.161112758391697
71294,15.93160231814427
71296,3.681685163481513
71298,3.2424084997635623
71299,23.24971978219348
71300,105.33815642124131
71302,41.479479136685775
71303,13.462567760447445
71304,9.496780358811051
71305,18.620899521346924
71306,105.77785701872723
71307,29.0339006474986
71308,11.220714095135135
71311,92.42801876287298
71312,10.667521237850877
71313,95.31007463384971
71314,27.09553669990872
71316,21.67621632646002
71318,15.112948841691344
71319,2.0819287355985416
71320,19.464178408942857
71321,24.22079812370971
71322,23.69874277653501
71324,82.5751926054368
71325,16.861479365686566
71326,29.935993709684766
71328,17.630562238647933
71330,27.237414684674093
71331,35.90030270520392
71332,65.87245431323325
71333,22.74795543009305
71335,34.39277666641645
71339,89.69674635562002
71341,14.700120821802809
71342,86.81138269466744
71345,29.105752198168968
71346,87.33657529534804
71348,9.856021643934229
71352,5.063867197685552
71353,20.201959894463204
71354,85.78466905429549
71355,34.180854956055136
71356,11.695628503979599
71357,28.49231427494965
71359,19.142838691999152
71370,25.1278325950736
71371,9.018190726854025
71374,83.74328158066174
71376,29.146769344894818
71377,25.270812212205296
71378,2.7494934851806847
71379,69.9145295563769
71380,55.54227389752331
71381,22.33448383212382
71382,32.80187249874459
71383,33.95572588092618
71386,13.321648196356893
71389,22.57910128935163
71391,16.15470469163459
71395,15.870160546018434
71396,94.22592409829649
71398,11.231701874831785
71399,22.210526073668312
71401,2.848663515317296
71402,3.3606082274182074
71403,20.699345507595606
71404,87.88470400967624
71405,22.963637842324854
71406,9.565296520341336
71408,16.09222425207589
71409,12.450674581282415
71410,5.026984073846256
71411,16.622600691347913
71412,46.262260276760166
71415,66.68431551261624
71416,39.797804404022095
71417,7.960295976839858
71418,10.04945342853829
71423,14.287781732725342
71424,8.523039267884206
71426,71.00013463734142
71427,4.056323600282773
71428,12.464578069605897
71429,13.859945568364942
71430,15.651108375939383
71431,17.339179416615707
71435,47.237049489731156
71436,7.879137520228658
71438,52.961362713407524
71439,25.630333173036885
71441,24.332984092702237
71442,84.03820784369452
71443,30.399488638275777
71444,18.089296298336212
71449,2.1929718738914543
71450,28.788175618027633
71451,90.52264602791445
71452,14.535317129197932
71454,13.830157808571814
71455,30.207283345021256
71456,5.591009255358184
71458,28.89437508055673
71459,2.678357414225506
71463,36.237485541416916
71467,13.195807734799086
71468,15.647412293318535
71470,13.549572845385029
71471,19.98223877812732
71472,43.58503219205304
71473,28.860913346554373
71474,9.32768997507418
71478,18.406340984226713
71479,50.518451231006466
71480,3.33793392301285
71481,9.394357640945973
71482,3.9445403451100782
71483,22.748101304570447
71484,52.989309960729265
71487,29.718285481842763
71488,22.742848428726138
71490,23.333973216304166
71491,14.098982671469598
71494,26.008789045339928
71496,85.1088039000079
71499,8.695493433964453
71500,48.73710170711632
71503,13.50628148150763
71505,56.38549770497375
71507,27.02691424528843
71512,10.564577184677034
71514,19.558663932400904
71515,54.79792022225844
71516,4.742433527884114
71517,5.220866828498223
71519,13.501343265879218
71523,76.82501593111739
71530,21.03073171536359
71534,3.6660969682613436
71536,27.887174017784606
71540,9.517591125956976
71541,13.439257404555448
71548,91.95595014119542
71549,5.916608775193774
71552,94.77118291442814
71560,107.50644942131565
71563,17.78217547487021
71564,61.06940028799203
71565,12.544581708610302
71566,21.040979676005094
71568,8.61717389885536
71569,103.26310815311099
71570,9.883178948613397
71572,4.750108252029529
71574,86.66829138802727
71575,19.011618942488802
71578,13.772338731421037
71579,11.985831111087768
71580,92.23550574350428
71583,31.83174124112284
71584,83.88029976998268
71585,2.7329954773471523
71588,59.06575550287203
71589,18.743907048695913
71590,88.43156593125505
71593,79.47962568911294
71594,20.203695304220957
71595,21.773366740414794
71598,14.306823534387393
71599,24.723397319821885
71603,25.328244180287694
71605,20.82701485711572
71610,74.655885205928
71614,12.401838146839362
71615,29.646481278201964
71616,18.27560186911522
71623,23.29012931399697
71625,18.143514545918027
71626,17.763504033692826
71628,33.978312600395576
71629,60.79033759695943
71630,35.21118830879974
71632,17.19326786643798
71635,17.61610526978071
71636,5.133068643863078
71638,13.581604762524773
71639,3.925528871017995
71640,23.341429089612323
71641,13.928830931991332
71642,3.426558304607221
71643,14.54581822276766
71646,32.75898506724529
71650,84.43821828875807
71651,13.828730539434913
71652,42.38096428197541
71653,30.67198617435951
71654,18.435161979499938
71656,17.843265317785875
71659,37.9856679597305
71660,62.021237590639
71662,6.735511880918936
71663,21.576440672555332
71665,12.681464814641862
71666,18.586143491487785
71667,19.65280640895848
71668,43.06985633976495
71670,19.75623449420299
71672,77.92658914228186
71673,2.09504323485221
71674,20.614074006745973
71676,3.096668858088618
71677,32.119856311674276
71679,10.161166483269326
71680,29.10090717911556
71683,9.932920970868286
71684,14.911728256046787
71686,2.904085233100202
71688,26.527107081932243
71691,8.95721839777388
71692,8.062574816702432
71694,90.2011822677508
71695,49.9520263263663
71697,21.335302914106933
71698,9.007998813587847
71699,9.810183386678101
71700,79.68706650642878
71702,17.789279241635708
71704,9.000510753572547
71705,17.206087527809952
71707,33.573978292640575
71708,34.860557464739514
71709,2.3407830272038264
71710,80.64984784811682
71711,5.96405600217479
71712,13.64841031510638
71714,18.28226167983532
71715,18.364212776144246
71716,3.0844848085268284
71717,18.205734458744082
71719,87.06728696755168
71720,89.80822591789685
71721,47.53892210585238
71728,6.119294636437602
71732,4.980292908935626
71734,8.85437081293516
71735,28.907394710862075
71736,108.01626676304362
71738,19.142649839392785
71743,13.97041679409475
71745,67.46595483498028
71747,27.232520372477463
71748,5.129459102273753
71749,8.409437564033047
71750,11.4848239126351
71751,7.732032689222084
71752,10.743758153486137
71753,6.222920233375889
71754,29.738616007122786
71755,13.77237374665326
71758,22.143006769431743
71759,16.34714207436578
71760,78.68306979388895
71765,41.161502709387044
71766,88.8245467602982
71767,34.69743579797878
71769,20.159069410699487
71771,3.2821923820944328
71773,3.099349808355596
71776,44.27364269867908
71780,3.23045918831573
71781,11.78353912526709
71782,8.836776357085977
71783,76.31459558911847
71786,8.386363126331936
71787,28.55502001187209
71789,28.989484002372304
71791,7.996134315599023
71792,4.583030180568327
71794,14.677739967337128
71795,93.32079630094724
71796,12.907109035856944
71798,90.63064256836702
71799,24.77709763288267
71805,13.818928838023952
71810,22.839530075715196
71811,12.540045980654098
71813,37.290764609329216
71815,42.25921684150688
71816,3.348665548632763
71820,34.176437559299536
71821,23.563008562420453
71826,3.2534637132139324
71829,6.966323835259168
71830,18.85302527120385
71831,19.3900863577464
71832,34.742648818341934
71833,15.424768180693007
71835,21.737269562573847
71841,28.739752459674904
71843,20.481579769116344
71844,7.024386385471613
71847,33.870482639451716
71848,10.337203859015792
71849,26.72327332944005
71851,13.506767210537225
71852,17.760887029768526
71853,26.420579669265397
71855,8.171838763601341
71859,34.0892105718965
71863,21.3894172040076
71869,10.337337401260474
71872,24.549717776902135
71878,2.7952761345888306
71879,45.57177393601768
71880,46.94110323749432
71881,29.08894563764043
71886,14.902177764910745
71887,42.97048340989311
71891,18.710152140605437
71892,26.59166333836791
71893,15.279799786638899
71895,13.728738301368391
71896,90.39549949962277
71897,37.958247962647064
71898,92.9142081803961
71899,36.35623274761702
71902,92.44935464154199
71904,23.226359161345098
71906,20.524561574684164
71907,19.201581468929962
71908,10.671190073107873
71911,21.16326146853314
71912,14.574665168582776
71913,15.995949104729606
71916,44.62572424179916
71919,13.052714840488179
71920,18.34589474253025
71923,34.3540886739847
71927,20.536170947063262
71930,6.151910438335279
71931,10.44831977019748
71932,70.86060913360116
71934,10.37557605693867
71935,46.01007770276421
71937,8.079673498941656
71938,19.406564494516672
71939,12.110671394369346
71940,41.94044717948007
71942,15.931968628891758
71944,29.873051329561235
71945,16.1451509190624
71947,19.149696397436696
71949,39.11376171169017
71950,50.259121869735225
71951,45.29257138626942
71955,3.440607816402653
71956,19.604043157626332
71959,11.232066340517
71960,10.608179467334788
71961,13.605285215560293
71962,63.23191827568397
71969,11.560283956940733
71972,30.695903231376967
71974,15.161828292808227
71975,38.165008416220715
71976,23.508810513958416
71977,15.333253131919653
71978,20.153321482380694
71980,26.136394734260897
71981,20.770904993129207
71982,16.08887813626879
71983,21.0502314368156
71984,23.34480200210531
71985,21.63446924761502
71986,23.16117386701068
71991,9.885316630279677
71993,15.517698576680115
71994,91.68527618107501
71995,19.17410869878597
71997,22.451120259296655
71998,5.095064526054205
71999,100.97451762257799
72001,2.0576660564827383
72002,55.152113432156895
72005,12.126820125353998
72008,43.65775358412751
72009,20.269501520597384
72011,22.995520356606413
72012,89.00139619816156
72016,11.32567115859118
72017,71.62410214145653
72020,33.30535131307485
72021,14.774774100682556
72022,5.508520683582023
72023,37.71503741930401
72024,33.532964299199676
72025,3.9638212499430505
72027,38.87535393396441
72028,18.604938995598765
72029,22.67511334498242
72030,19.338293864906994
72031,11.116542744686589
72032,32.887742843200655
72036,14.592822442982028
72037,3.39926991567347
72038,7.846483012152708
72039,4.720790392623892
72040,87.65294162679312
72041,2.3369679288930993
72044,13.553276684996108
72048,26.711231904708097
72049,32.05481919796616
72052,24.073724477982537
72053,20.052239390742095
72054,46.864312326420624
72056,4.150414319317866
72057,3.4961310244904635
72058,17.06003944128613
72059,19.58749701599068
72060,13.249162357114656
72062,25.233349175813558
72065,7.813194856470362
72066,24.91456855032901
72067,16.799321200061677
72069,12.636620442114417
72070,3.037511333467574
72075,10.576167527656839
72076,15.945806503698709
72078,33.0214812940304
72079,22.13780323725008
72080,65.52956214853492
72082,25.902206792354573
72083,10.696565743751629
72084,37.69042493084874
72085,7.710647430016285
72086,54.97791325232332
72088,43.70707411807727
72089,31.657450465373856
72090,19.34379265354319
72091,39.37848648572215
72092,25.074272896656183
72093,90.79128354216388
72095,15.433058206573932
72099,49.7581679593612
72100,59.531452254040445
72101,26.865019278552552
72102,17.72227649708612
72103,4.276499034254421
72104,107.97200935144073
72105,14.044902030177749
72106,10.679722500374261
72108,31.12109876496978
72111,21.2514521352754
72114,14.05987105933408
72115,14.126004807460943
72116,6.861301712699984
72119,15.935765259536229
72120,11.699655466113875
72121,21.02240568444817
72122,94.52971402990653
72123,18.57114531976421
72124,21.18237735848541
72125,25.68363159192778
72128,14.686932054597355
72132,12.776217909047412
72133,13.84755890360091
72134,9.559760145709705
72135,40.56953634227781
72142,25.680174086929508
72147,45.526559838195546
72150,37.22770211360948
72151,86.7113913782382
72152,20.29920933834194
72153,28.0482927790445
72154,17.95681714191741
72158,19.47246280160268
72160,5.275779875383564
72162,42.36270855743764
72163,3.996877812936579
72165,97.57691845040968
72166,34.741011273378305
72167,13.913221947841585
72168,86.69408338300833
72171,15.33561866667919
72172,6.247729905258136
72173,2.6730435467083167
72176,89.16499267675573
72177,84.77658894770126
72178,9.024821601015491
72179,25.002948947213678
72180,9.805998862482125
72181,63.10427636724078
72182,57.945044820329656
72184,11.926540563352823
72185,15.256130787018055
72187,25.989212926443148
72188,17.00911082047207
72190,7.480920508828723
72198,18.64301256371735
72199,41.79668431075576
72201,84.26015738926287
72202,38.80428430829641
72205,63.615481010757485
72207,5.1510451696496276
72208,15.983936124572072
72209,32.38580464972539
72210,67.56732068914603
72211,17.401545861101013
72212,23.18394821806957
72213,26.47427214601189
72214,15.046797054772252
72215,3.11105239971942
72216,51.16685966185574
72217,12.496374278542511
72218,35.14120070774333
72219,92.49607415462008
72221,64.03978602755477
72225,4.469762724753456
72226,12.126740351462981
72228,21.18145260530399
72231,29.539141554743534
72232,23.638821621028413
72234,9.067114928768675
72235,19.16679019180113
72236,11.708974626527155
72238,93.32559789831458
72239,14.594630772582093
72240,10.103187330799884
72242,29.4316276356813
72244,6.069297355369478
72245,56.8822359157312
72247,53.90932305017472
72249,39.8921482894053
72252,18.93137993171757
72253,55.53288732250377
72254,25.755532221590585
72255,13.808212291356584
72256,8.945074575531182
72257,33.70329448633963
72258,8.854916463676862
72261,10.191890478252793
72263,31.730886478881704
72264,46.77395241946312
72265,26.086610949412346
72267,8.018330169173286
72268,2.408230792477437
72269,17.7750215447267
72270,2.248042389770116
72272,16.140392796909936
72275,7.189963214193731
72279,21.765245859624464
72281,3.927758823234907
72284,17.69895915848827
72285,17.208318715917123
72287,9.430414637094986
72288,86.6577488420499
72289,24.7723040927807
72290,19.42458077276922
72291,13.061837863811814
72293,12.036926958001025
72294,4.225783885884371
72295,20.48669576396861
72296,11.692109772056837
72297,15.86465484144865
72298,55.66339418325114
72300,30.88985652125953
72301,52.43767671848012
72310,47.73979439807528
72311,22.772271261343242
72312,14.9334000633848
72313,19.810794162912195
72314,7.88966886001561
72315,53.39905546036465
72316,93.23594552318274
72317,12.95001705983861
72319,7.889124828996986
72320,86.83446474758742
72322,2.4861973804497803
72323,21.6897993621397
72324,47.83259775605937
72328,2.8049604636429346
72330,9.601885964194716
72331,90.22271192017
72332,18.463246508266096
72334,44.30537510047624
72335,24.216261043437324
72337,22.01528179882101
72338,66.56240378579714
72340,28.53970265710559
72342,3.436590599838795
72346,67.36537322646582
72347,16.577738755003228
72348,21.04371015539791
72349,3.304492240391846
72351,21.030520975636822
72352,2.9674775733777907
72353,84.22948360986847
72355,33.28062323315744
72356,15.804415912937094
72357,2.2593071246280094
72359,4.759568959086532
72361,36.6154612758654
72363,3.733180278944513
72366,93.92532126444901
72367,57.101171522373335
72368,4.635809620074919
72371,10.593608752705553
72372,16.45097243806578
72374,16.37740477376986
72375,26.3570859418772
72376,55.16763866187857
72377,12.853370457735922
72380,13.006452221505274
72381,37.05066375533782
72383,15.687090466830558
72384,34.645893012596744
72385,92.66872311772705
72386,15.860276678661572
72389,10.055543984926926
72390,15.449210692472283
72391,78.81838321029112
72392,2.5247298264784344
72393,17.81729982515871
72394,22.740042071585957
72395,3.400773803680597
72396,37.737426557652284
72397,3.0811668773372034
72398,37.31211291478277
72400,23.60265678282944
72402,57.787220516061346
72403,13.090874834777127
72405,8.59954330837401
72406,14.989464826103674
72407,2.1572299500746426
72409,50.74457195066976
72413,13.231953789078123
72414,28.575299517966567
72415,3.470222607887883
72416,16.448161471128014
72417,12.868602094881945
72418,10.852509787196643
72419,20.80578502180103
72422,65.11413076767208
72423,34.17344425741682
72424,10.129189181853347
72427,43.03198047191298
72428,21.214471299951718
72431,32.45531480518884
72433,21.91121519954792
72435,84.68158601945997
72438,16.42190550911346
72439,30.74758496092661
72441,3.9171175468065984
72444,12.515416515046567
72447,27.942546435583857
72448,13.253577977176677
72449,21.40260659431488
72453,11.863812975463834
72454,94.67580321727564
72455,26.987469910510335
72459,92.05109430750728
72460,20.89290592601647
72461,16.008517036373505
72462,27.88619118265168
72463,87.07267092979403
72464,53.615498631215765
72465,91.66522098785067
72467,13.471112641942167
72468,12.728288670528377
72470,89.78165513729519
72471,45.846174452607265
72472,2.9740459213502657
72474,16.572394077904825
72475,2.9464350015569662
72476,2.2635643169344664
72477,3.1379607862798475
72478,14.247831173955257
72480,49.89855316701086
72482,60.13152713185886
72483,18.671773914909636
72485,22.423912694030786
72486,15.735393524993258
72487,77.61960338159815
72488,17.294407525866845
72491,24.389395027091076
72494,92.58760942803039
72495,17.063820415027216
72496,4.631141174754065
72497,35.4829745076424
72498,3.0695571627744895
72499,34.0560752497266
72501,95.16386417749334
72503,5.861230279136455
72504,16.123605198676223
72505,91.10391425870297
72507,19.8291071681715
72508,27.565247250931705
72510,2.9690729509688696
72512,29.049544087159433
72514,30.762440910948524
72515,87.24911802316392
72516,2.778979759080425
72517,59.99901720287674
72518,8.520125422022932
72520,2.9120532773799743
72522,19.6930124692321
72523,19.145949800362462
72524,8.309519842931714
72525,11.138632240481773
72526,48.92345749617356
72531,24.869817620791835
72533,8.588206576794754
72535,15.546799844019299
72536,27.35207215257739
72537,14.709751983952682
72541,26.142582359879
72542,18.085455224014574
72543,16.056942873815508
72546,22.376318140645484
72547,15.782284199103643
72548,25.74632572999689
72549,35.81570377033567
72550,36.95355656955227
72553,46.964003902718936
72555,24.95348117457363
72556,17.947647254613635
72557,101.22899119741142
72559,14.493095831421776
72560,20.113586147887105
72561,43.300045406907415
72563,11.56113408123851
72564,10.234750375754112
72565,91.37116995606438
72568,23.126362381212296
72570,93.54435424047752
72572,20.424541399332565
72574,12.1483635210958
72575,19.132996995201783
72578,4.722872256498364
72579,23.49408877726955
72580,14.527051463721033
72582,2.593451408143202
72583,4.105808732217202
72584,12.847337099862454
72586,91.46632190741026
72587,82.74591346676006
72588,10.201354591004005
72589,28.225935789868505
72590,9.668457053139138
72591,22.36819506242511
72592,10.018702841361252
72594,30.765010523213462
72595,11.334186110404712
72596,17.08600714071898
72600,50.81981222656027
72602,21.6287533252006
72605,31.451940549900996
72607,19.483861389845174
72608,20.606073107746926
72612,16.210486416791174
72613,31.226992026942977
72620,19.73418983944362
72622,15.79632822513511
72623,6.5999463272889916
72624,93.0054119343364
72625,4.13316359479551
72626,38.2950407816103
72627,41.04199764759976
72629,16.747694048094342
72631,35.11460148169241
72632,18.724051859931382
72633,38.72960134274816
72634,13.554853368849107
72635,41.6597047091174
72636,91.16020542769745
72639,16.211713537763448
72640,15.025812502254222
72645,78.41821436343919
72647,2.572709869704792
72648,29.63204603113267
72649,7.940372391865505
72650,22.30747142227913
72652,29.85318997795374
72653,83.31159223081683
72654,12.823310644905208
72657,36.15626607596392
72659,93.3287009994246
72660,84.97821539212279
72662,15.110951219046408
72663,2.1958835483866053
72664,13.519065456063553
72666,3.494781149858034
72667,100.93587138127653
72668,37.8572109605512
72670,36.01187181977018
72671,12.904525316411295
72672,28.25096834198792
72673,40.07373738968578
72674,16.08239553425339
72675,63.86162883666451
72676,93.50876787055854
72678,23.13131805497912
72679,3.778589914981513
72680,10.048488698718824
72682,89.19330917599369
72685,9.20759575743844
72686,11.49503502810909
72687,85.78771917904974
72689,51.64988204291653
72690,17.00004210980693
72693,29.995925907809543
72694,59.47866054349156
72696,30.135477270096644
72698,4.874482625212634
72699,19.583282948931227
72700,3.5068767510564713
72703,9.45669947396361
72705,37.19006148329149
72707,10.363650751072234
72709,29.187995618080752
72712,5.223521135594274
72713,72.93075251324554
72716,27.999336066110576
72717,13.51711173427593
72720,21.816298137371827
72721,5.5123127321433785
72725,22.214553449572207
72726,11.883801152388093
72732,22.197568419081147
72733,73.46631283688872
72734,20.154973600328628
72735,56.13886925095479
72736,4.163697021461352
72737,15.551610257201668
72739,20.64755786447158
72740,15.826144530063408
72741,9.730491728972329
72743,14.429466955251813
72744,6.334052188763842
72747,14.12816154510823
72748,52.93427909961199
72749,68.9780549004469
72750,33.79027412108252
72751,88.20416432130625
72753,9.506832236316507
72754,7.37479356570772
72755,28.36049681586343
72756,9.337434527119898
72758,3.2561575552019906
72759,26.9355201293942
72760,91.53759923086852
72765,2.7872392788385216
72766,16.453948076482924
72767,27.533459382765738
72768,22.341570430191133
72769,60.56640576377766
72770,2.940251487203266
72772,8.226984444221342
72773,3.3868601948855
72774,3.1987175827666627
72776,16.87438168923526
72777,20.739307478320747
72778,9.36170820867111
72780,49.47862171699108
72781,11.025006314398146
72782,20.895644231099936
72783,10.409483560022338
72785,2.6589025302932794
72787,16.17157714001018
72788,7.024292556811325
72789,63.77403146485489
72790,49.93806913614705
72791,4.081758091246848
72793,35.87376128373828
72795,17.17324930471039
72797,30.92382352449484
72798,21.69321985043023
72799,30.145903535988108
72801,26.71302798780213
72802,24.157526719486413
72803,29.799382796617202
72805,16.977894904404433
72806,22.787901985958726
72807,19.26238587934167
72808,6.071634781984143
72811,42.719833629780155
72813,26.588173025042547
72814,55.13640299046992
72816,58.35945557824884
72818,48.5029709485285
72819,44.65018678288593
72820,2.6274797268487036
72822,20.655882451093685
72825,48.2407277529672
72830,38.17742146592218
72834,15.152589802390215
72836,93.10159252104057
72837,90.00604170076585
72839,94.65737744684668
72847,31.804901575659798
72849,27.567472428856462
72850,17.857613727577284
72851,8.931563088849547
72853,7.041061902548228
72854,49.81688721169956
72860,21.331123160140912
72861,9.369052030391058
72862,87.05338898294309
72863,18.255461005149638
72869,38.95703108019398
72870,28.793559453404438
72871,43.34723292820662
72873,8.500514502311022
72874,91.95782065418908
72875,9.082917091413972
72876,12.343233473268613
72877,15.686413271685336
72878,12.714365898228582
72879,13.2294086314359
72880,77.25852551166764
72881,41.17228206901793
72882,23.88115055866237
72883,47.839239996148514
72884,33.66146711460301
72885,11.686094828975166
72886,4.006469332306658
72889,2.7263472056210127
72890,12.437795973009065
72891,2.9272349863138714
72892,35.448844536050785
72893,86.01245299536109
72895,7.099006083551407
72896,57.08792054432863
72897,13.066291111099572
72898,21.081575107352464
72899,13.517828943489073
72900,6.98930887967473
72901,89.38039145984762
72906,28.337601824641315
72908,27.94722870748725
72910,89.43910890749694
72911,90.51698967238146
72912,14.038615449537746
72913,56.07645512537179
72914,19.906484885165
72916,15.957468240842594
72918,15.728713625780133
72919,17.602992356346693
72921,47.835553837705305
72922,13.543044087763283
72924,16.518126200373306
72925,29.183957508878063
72927,75.38508703796396
72929,12.012777726270928
72930,33.73188285291377
72931,3.202486324826365
72932,75.89659647731379
72934,14.955941909145535
72938,11.501469821685575
72939,98.38201573920918
72941,32.29786460289904
72943,86.82191976628884
72944,24.659711537068
72948,15.300354193978645
72949,75.77175590692022
72950,40.72123015965013
72951,19.714101369851992
72953,68.91183638714612
72955,12.231645676110706
72957,20.986746122257724
72960,73.15518799055467
72961,5.323947935158024
72963,2.9148340590289044
72964,3.2359176704297714
72968,36.840327679203675
72970,20.714828399578888
72971,11.119632487861304
72976,21.144205752173242
72977,39.37280223612995
72979,5.688163769510416
72980,96.85118432058536
72982,49.41064194085234
72983,105.31742093990799
72986,26.375991076877096
72987,25.081430914866136
72989,32.37908179206653
72990,21.8707380424324
72994,19.649708196096643
72997,20.499370602738026
73001,59.53243145682438
73002,18.56084244117911
73004,16.91761737915538
73005,91.65112350380653
73006,2.6364889682108723
73007,93.1962534704673
73009,91.21709915294116
73011,19.820018908089793
73012,40.2702061211884
73013,17.919196823560423
73014,19.080652840665675
73016,96.69738637822637
73017,15.955478942275551
73019,4.230516444277167
73023,40.3432150575481
73027,13.227643369515011
73028,27.80547424008265
73029,89.46490094627278
73030,11.530853012250178
73031,11.96347272211125
73033,12.098238645464056
73035,29.560445739366713
73036,90.49835804731487
73037,25.159719609371688
73039,65.22461104471762
73040,24.502703318286002
73042,84.26582090159931
73043,9.835541014003173
73044,15.074026915857473
73048,9.406697977739052
73051,7.490054786849001
73053,32.177391135409025
73054,67.48061912898397
73055,28.856202250121214
73058,27.2571481655565
73059,38.69268864216079
73060,66.1766689475679
73067,18.860846909993203
73072,16.122849578594966
73074,17.19662553603752
73075,8.78138490540133
73077,90.23532630834184
73079,64.89371149799494
73080,19.378520197779064
73081,4.33104956367329
73082,6.139331759807742
73084,89.81393939161111
73088,11.264040968071365
73090,4.823223578479421
73092,41.04611619525896
73093,17.98255732608531
73095,16.607185475359
73096,7.608854139531305
73097,16.795844589545805
73098,3.3182987306450222
73100,5.679855617575154
73103,29.627868781724764
73107,9.128409744407298
73108,77.40698252100002
73109,22.95900000281371
73110,21.430759908740402
73111,6.007504579608385
73112,17.673703018479177
73114,8.651401762277816
73116,13.879753645562378
73117,28.53740679479752
73119,3.09178957179787
73121,12.663845854589677
73123,9.184388596545933
73124,15.305219504838858
73126,35.231713518703586
73127,2.7588775650794015
73130,24.819891354472908
73131,30.02436478450627
73132,17.219623467303222
73133,18.782533344296237
73135,32.58585289340385
73137,6.272506888314244
73139,49.948361745702925
73142,2.8268501387936604
73147,19.064225189760563
73148,3.0377608750525313
73150,30.49116706031274
73151,12.697924501940623
73152,17.54980394567984
73153,39.0281600448881
73154,8.210145696532559
73155,12.407292565079258
73157,28.468205994681153
73158,33.550281782385966
73163,85.00439955808172
73166,3.1628346766786612
73169,68.75023285528897
73170,20.300683530856784
73171,10.75239028193731
73172,5.434717259656278
73175,15.979464935990318
73176,80.12395067911967
73178,23.495791477681703
73179,98.98214399289805
73180,10.560932980617789
73181,87.42213466047599
73182,12.933547668880257
73183,107.84195222653378
73185,42.69885544309003
73187,15.265978312537456
73188,13.719365448485583
73190,38.345082128979726
73194,3.757927930588806
73197,10.829424686177942
73198,54.60709265770794
73202,3.0321741811867633
73206,16.399087982564755
73207,12.278862750308935
73208,23.694978097906525
73212,52.55940451116907
73213,51.90487533018744
73215,20.39981207183042
73217,10.872033720985192
73218,2.338479777232149
73219,6.281494882279145
73222,13.414304889885099
73224,25.63973733974233
73227,21.826102226173482
73229,15.18054976368118
73232,10.256520617021357
73233,18.645410826959598
73235,3.2641736388245675
73236,18.68504583615408
73237,15.28830626537816
73240,36.09362114253213
73241,2.4491726170892907
73243,2.9062692321092953
73245,17.28525860094955
73246,26.737760448943735
73247,44.86119760488229
73248,22.065858596009154
73249,11.091490825524751
73251,18.09330136512491
73252,9.847117565714255
73257,20.29776054946996
73258,23.15431648371206
73259,15.280646056666011
73261,46.397358645943406
73262,75.55203531421242
73263,83.01922027036868
73265,23.056970751462536
73266,88.99789644609585
73270,36.4469524648893
73271,12.652876007189104
73272,23.805328489811924
73273,10.645748325290002
73275,6.023187865192476
73276,58.289654876573096
73277,16.827304842726132
73279,88.65394220165214
73281,33.63693087951797
73282,9.248692654731018
73283,16.668444765334293
73285,31.841807716367168
73287,88.83200790154432
73288,5.708257572818486
73289,89.32311005271823
73291,3.8508200228570932
73292,35.10829897927839
73293,26.90132767948227
73298,22.22816626742521
73301,52.02039652831086
73302,13.069038142246729
73303,98.30926563116367
73304,11.611083847537577
73305,34.05524573480273
73306,67.17390973839397
73309,37.38734629924714
73313,33.80818173034674
73317,13.11713658108354
73318,15.095912656849569
73321,11.699354247230906
73324,38.143764432009064
73326,38.8160529972069
73327,87.0833661985787
73329,76.34598838943405
73330,9.488949100970402
73331,92.5949322445648
73332,17.642309829177208
73333,15.811664014540021
73335,48.41922395693421
73337,48.329764825302014
73338,20.255091286760454
73340,17.15980567909497
73342,76.5273408445767
73343,29.486862393220157
73344,10.1296922107683
73347,15.892750299735356
73348,8.807329335655622
73349,39.48328297539103
73352,34.554054536449094
73353,29.30737151672255
73354,36.38175048050436
73355,18.779455805382113
73357,2.0157165024872015
73358,9.113439567117338
73359,3.338463089581799
73362,92.87607428310065
73363,71.0932079292354
73365,12.545284130683138
73366,22.99699431058805
73367,39.29285979583314
73368,7.122686403422566
73369,10.183973570089181
73372,75.51012370253342
73373,44.775839358551146
73375,12.219297432193065
73376,94.165617146759
73378,3.460278385221504
73379,47.797290515565834
73382,89.67321659156445
73383,5.95008719714225
73384,28.022951384581177
73385,6.172640921858246
73386,31.772465488225034
73387,39.39283801107602
73390,29.795665401473933
73391,82.26075287321412
73392,38.026063961678474
73393,20.848314055553118
73395,12.281841274678866
73397,64.62180696577734
73398,17.136406224184903
73399,82.00737403976242
73404,19.3287004881213
73405,14.143226548825412
73408,3.1040034232745377
73409,21.252148795831904
73410,8.346890955116166
73411,52.89444984599422
73413,5.308750489126437
73414,57.722396781556974
73415,43.682334656050635
73416,55.85399908790239
73418,5.446190623576485
73419,3.3887097131511634
73421,48.383860264277175
73422,26.908368710441625
73424,15.176287024171277
73425,48.67794315136887
73427,8.122422532212912
73428,16.779988125487446
73429,14.600229973976443
73430,38.298728042244406
73432,23.88744075086757
73434,15.182955138256023
73437,28.470601387176718
73438,7.828908112783042
73444,33.951332064515526
73446,7.603833433840843
73453,23.275532299992708
73456,10.02000894410957
73457,39.36025576396067
73459,13.736636531043516
73460,17.613544306856582
73461,22.539704740690343
73462,3.0069320094574814
73463,8.275908059873945
73464,41.54200295509141
73465,12.40892995789452
73466,25.351848674309732
73467,7.331785584864781
73470,12.828355865828998
73472,19.523764322545436
73473,21.238051285101463
73474,21.585228667964117
73475,32.13131730745255
73476,6.406745297522313
73478,4.946148895524889
