Run,Event,pt,eta,phi,Q,chiSq,dxy,iso,MET,phiMET
163296,67783426,33.7101,-0.373667,-2.1942,-1,0.582212,0.128859,18.0333,20.7566,-1.51507
163296,67880930,27.9368,0.87477,-0.554441,-1,0.687933,0.0617523,4.13922,19.3382,-0.868178
163296,67886362,35.0059,-0.534058,2.66762,-1,0.63066,-0.0670574,22.157,21.7704,2.84971
163296,67917882,39.8277,0.1349,1.4201,1,1.08557,0.0173552,50.3598,76.577,-0.369177
163296,67954842,25.1082,0.484016,0.0632996,1,1.72717,0.0267687,36.8526,9.12194,-0.412318
163296,67961090,31.1637,1.08297,-2.99674,1,0.85095,-0.0263113,1.10869,41.4154,0.25446
163296,67991306,34.637,-0.214125,-2.80622,1,1.33986,-0.00945558,0.355725,32.8586,0.605646
163296,68124578,33.2103,1.45669,0.634988,1,0.766815,-0.0185833,1.51125,46.3594,-2.71138
163296,68144962,34.8752,-0.0890626,0.262525,-1,0.751981,0.0147347,32.7477,34.5927,-0.232494
163296,68279346,61.2577,1.96338,-2.59191,-1,1.08819,0.0166163,56.8376,20.0629,0.0869007
163296,68301786,26.9287,-0.714106,-1.54282,-1,20.5129,0.0818587,1.41775,9.77193,0.614633
163296,68492510,26.4241,-0.90483,1.57317,-1,1.8604,-0.0744568,70.4939,2.81101,2.85771
163296,68534158,27.8792,-0.00580327,-2.37389,1,0.830419,0.0121245,13.0489,17.4536,-1.11179
163296,68550246,37.4442,2.05426,0.424509,-1,0.602799,-0.00123379,0.958717,26.3063,-2.35901
163296,68585422,31.2951,-1.40096,-2.77087,1,1.00153,-0.00752484,27.8217,5.916,-0.258258
163296,68583550,28.7652,-1.42089,0.146958,1,1.02458,0.0191266,0.424895,23.5385,-3.08945
163296,68758446,40.8874,1.048,-2.23327,1,0.913915,0.0389392,23.3424,19.7345,1.71212
163296,68342910,33.0335,0.377517,-1.08654,1,0.801017,0.0869721,0.293807,36.3477,2.06645
163296,68398870,37.6704,-0.00263105,-0.666704,-1,0.673494,0.0714598,18.0021,19.1856,0.5863
163296,68440342,47.4056,-0.415817,2.63996,1,0.977332,-0.0670768,0.521873,27.2735,-0.239792
163296,68589902,39.849,0.217622,1.04305,1,1.1025,-0.0435621,1.25181,31.4416,-1.68906
163296,68706582,31.8726,0.928202,-2.42136,1,0.834318,0.0186363,33.9778,11.8824,-1.64285
163296,68719270,25.4598,0.801629,0.970509,1,1.14597,-0.0351542,44.8109,19.6473,-0.304754
163296,68750574,36.6685,1.07737,0.813775,1,0.544147,-0.0299267,1.89994,39.5244,-2.61089
163296,68851342,30.1743,-0.244633,0.805565,1,1.26125,-0.0273685,3.13523,26.151,-2.07287
163296,68948494,33.0936,0.300559,-2.22674,1,1.2444,0.0395071,2.82899,28.6172,0.626234
163296,68998942,31.9523,1.2632,-1.8095,1,0.983099,0.0644353,14.7347,23.0749,-1.76802
163296,68375516,28.5066,0.590638,-2.71303,1,0.477772,0.000399734,17.6818,16.6835,0.876195
163296,68531300,29.2304,2.08496,2.20525,-1,1.6595,-0.0833053,17.6191,6.43182,1.05339
163296,68617268,27.4188,0.922846,-0.14069,-1,1.30204,0.0498561,36.8683,13.3562,-0.493128
163296,68745420,38.337,-0.416509,-1.27209,1,0.690851,0.0801801,1.45757,45.0123,1.13528
163296,68757156,30.31,-0.905407,1.56667,1,0.553811,-0.0779422,39.0996,29.014,1.35388
163296,68793428,26.5103,0.97205,-0.793671,1,1.13329,0.0797909,24.0367,11.97,-1.20898
163296,69018924,53.1749,0.481598,2.7009,-1,0.554045,-0.0814091,28.0444,16.8234,-2.76646
163296,68585560,47.8417,0.230162,-2.25398,-1,0.811533,0.0438381,69.6179,9.76341,0.4837
163296,68714240,35.2916,0.54428,-2.03797,-1,1.35853,0.0595441,17.183,7.37196,0.269101
163296,68809984,37.183,-1.37893,0.815502,-1,0.922071,-0.0356847,8.67117,20.4057,-2.14861
163296,68818808,33.7166,1.65715,-0.530725,-1,0.93341,0.0705237,14.8529,22.5456,-0.662907
163296,68859608,30.9872,-0.844406,-1.00077,-1,0.67828,0.0828653,13.1656,22.0622,2.91739
163296,68879520,29.604,-0.461022,0.703201,-1,0.93323,-0.023231,18.4456,27.6402,0.0816038
163296,68899160,41.4986,0.215167,0.143931,1,0.996937,0.0248021,38.1242,15.5257,-2.66332
163296,68926184,34.7055,-0.972259,-1.70462,1,0.86367,0.0709876,0,35.0994,1.75816
163296,68447597,26.0727,0.758151,-1.90887,-1,2.2827,0.0619719,75.9451,8.88714,1.14302
163296,68589293,33.156,0.765298,-0.410175,-1,0.552757,0.0658981,5.86157,5.43097,2.51799
163296,68635709,37.1801,-0.256855,0.0616617,-1,0.805648,0.00337375,52.1622,4.96544,-1.70137
163296,68673917,36.3033,1.27666,1.53361,-1,0.827169,-0.0920729,58.464,4.06537,-2.93227
163296,68739261,58.1676,-0.508378,2.75698,1,45.6756,-0.0633363,28.3205,1.95887,0.175591
163296,68374451,32.1296,0.0142586,1.87111,-1,1.15959,-0.0808081,23.5351,5.70042,-1.3847
163296,68456451,31.8203,-0.54691,-2.37435,1,0.910774,0.0248745,9.37236,28.9921,-0.0201059
163296,68446843,38.0706,1.1456,-2.50315,-1,1.18633,0.0179439,45.7919,10.9017,-2.8103
163296,68480803,31.3312,0.107636,0.726641,-1,0.875346,-0.0296913,33.796,9.26932,1.17035
163296,68505115,37.8768,1.30232,2.01709,-1,0.656339,-0.0856471,28.3499,15.9892,-0.127685
163296,68519587,38.4371,0.128573,-0.620896,1,0.987152,0.0744253,0,42.3836,2.56115
163296,68671547,35.0655,-0.405562,0.992531,-1,0.68027,-0.0436519,39.1646,16.1743,1.06675
163296,68719595,28.8258,-2.03928,1.46987,1,1.07031,-0.074441,7.36156,42.6712,-1.52817
163296,68764019,38.5659,0.58308,0.130744,-1,5.21268,0.0240545,2.8381,28.3907,2.8563
163296,68757091,29.2952,-0.41895,1.37421,-1,1.14253,-0.0795395,18.8149,14.6062,1.17234
163296,68974027,37.4813,1.49468,-1.66291,-1,0.737488,0.0723111,38.2985,42.7934,-1.57187
163296,68400777,29.1647,0.0893175,-0.14601,1,1.22807,0.0450082,1.9427,36.9356,3.13845
163296,68431153,29.2153,0.0884761,-2.39258,1,0.740305,0.0240055,0.433035,16.0075,0.49131
163296,68566649,29.9576,1.05261,2.71561,-1,0.875613,-0.0618312,20.0487,19.2405,2.68515
163296,68588345,32.6911,-1.93086,-0.0765495,1,1.05987,0.0356866,42.7628,10.7684,0.134333
163296,68647585,35.0858,-1.38103,0.0881633,-1,0.694329,0.0182049,8.1848,10.8838,-0.247155
163296,68966265,26.2183,0.00770653,0.0688331,-1,3.01917,0.0308541,33.4111,20.102,-0.116508
163296,69015481,38.1735,0.310608,1.02527,-1,0.995189,-0.049465,1.475,47.9855,-1.63611
163296,69007513,31.8986,-1.64244,1.60211,-1,1.88018,-0.0826622,0,35.7839,-1.91107
163296,68383391,42.8571,-0.925796,-2.52586,1,1.20059,0.0268171,125.519,8.00395,-2.86967
163296,68460783,31.5012,-0.583066,0.729926,1,1.2068,-0.026795,0.219043,15.0655,-2.71684
163296,68771351,32.5244,0.620127,-2.85069,1,0.911155,-0.00830247,76.5301,22.2347,1.08686
163296,68778759,29.8499,0.712033,2.07556,-1,6.99113,-0.078681,3.5507,4.75706,-2.14466
163296,68814343,25.0703,1.69213,1.96361,1,0.995367,-0.0824619,23.6629,25.0071,2.70344
163296,68901215,26.8176,-0.800728,-2.03511,-1,1.34362,0.0482441,22.2462,9.12276,-1.02445
163296,68908639,38.9577,0.217374,2.5642,1,0.949013,-0.0502875,51.3874,19.0902,-0.473814
163296,68977455,25.8193,0.699525,2.64978,-1,1.10121,-0.0729108,16.4699,6.75389,-0.813243
163296,68951423,32.7944,0.570066,-0.862764,1,0.766585,0.080647,37.0401,11.6443,-0.835617
163296,69023687,25.8769,0.940208,-2.44109,1,0.897366,0.0361171,2.55571,12.6045,-2.33933
163296,68669096,29.8566,-0.979766,-0.127604,1,1.4968,0.0341788,4.88784,9.364,3.04659
163296,68730472,42.2084,1.47786,0.72831,1,1.76075,-0.0303538,29.485,10.3935,-1.09687
163296,68808960,29.1132,0.873174,2.02836,1,0.692718,-0.0943223,5.74736,7.7171,3.11948
163296,68826288,27.1952,-1.22769,-0.497028,-1,0.940714,0.0517837,29.0737,17.2293,1.8887
163296,68397095,28.0883,1.11769,0.0766677,1,0.852425,0.0303289,9.94385,9.85528,-2.79582
163296,68558103,29.5619,1.2566,1.02513,1,4.26893,-0.0476658,0.625898,42.0683,-1.93376
163296,68603303,31.7234,1.4532,0.553478,1,1.13015,-0.0176094,0.384997,25.3448,-2.44724
163296,68647311,27.606,-1.76157,2.21159,1,0.701165,-0.0773846,0.229436,25.4319,-0.83716
163296,68719791,38.5467,-1.26517,-1.64495,1,0.589701,0.0753947,0,42.6453,1.48106
163296,68743359,25.6307,0.069061,-0.937102,1,0.821014,0.0839716,43.9643,22.3054,-1.4064
163296,68958439,47.2645,-0.301703,1.73002,1,0.89759,-0.0804425,101.109,14.5112,1.19896
163296,68405787,45.5942,-0.301167,-0.6052,1,0.628426,0.0729327,0,34.4901,-2.98054
163296,68474123,37.0942,1.58315,1.13281,1,1.02313,-0.0525643,0,32.8286,-1.69347
163296,68768947,26.2125,-0.892879,0.0470731,-1,1.19872,0.0321983,13.3196,4.45811,1.53794
163296,68810931,46.4698,0.0503336,2.71892,1,1.63028,-0.0568009,0.3229,33.4389,-0.467677
163296,68839691,46.2824,0.584046,-2.66766,-1,0.835557,0.00346049,37.8002,30.5873,-1.34256
163296,68866779,38.1577,-0.300702,2.92213,1,1.17204,-0.04987,0.872766,46.5077,0.0671419
163296,68895075,31.2365,1.24855,0.076421,1,1.01657,0.0310526,11.1591,2.56781,-1.90893
163296,68883379,33.809,-0.256351,2.04247,-1,1.12052,-0.0778044,51.7266,19.8407,-1.58751
163296,68927859,41.8439,1.84501,2.83471,-1,0.622824,-0.0606894,0,49.1105,-0.508891
163296,69003987,25.4056,0.765538,-1.57916,-1,614.942,0.0667918,29.8684,4.98607,2.96681
163296,68401844,27.7951,-1.00081,1.07136,1,1.14783,-0.0863259,28.3278,38.1873,0.666328
163296,68406428,26.83,0.30759,2.42142,1,0.910355,-0.0795994,0,21.203,-0.819871
163296,68421436,25.6719,0.126407,0.00482325,1,0.404917,0.0805837,59.4016,0.950322,1.68502
163296,68444740,34.0473,-0.0507966,-1.59552,1,1.86158,0.0755918,0.540326,27.2582,2.45794
163296,68486956,29.8255,0.365549,0.797282,1,3.42223,-0.0351646,8.32858,7.46256,-2.13474
163296,68544036,45.5856,1.32865,0.411919,-1,0.662831,0.00163036,43.6058,47.5338,0.691585
163296,68755836,26.9419,-0.249848,0.563764,-1,1.03436,-0.0131863,67.7538,14.4493,0.0205835
163296,68752924,39.0003,-1.34602,-2.75153,1,4.13891,-0.00584813,5.13517,25.3559,0.356563
163296,68806132,39.5898,-0.822229,-1.07251,1,0.953498,0.0832193,0.900328,51.0998,1.84884
163296,68814876,25.3127,0.216168,1.96443,-1,0.769899,-0.0837777,2.61931,95.8899,-0.476717
163296,68399133,35.761,-0.749585,2.69524,1,1.52145,-0.0712567,92.154,5.72434,1.93594
163296,68434613,57.2192,0.745042,1.79819,1,18.9028,-0.0751874,38.8723,7.45059,1.05274
163296,68453109,28.2019,0.360308,-0.54871,-1,0.717619,0.0559923,17.8342,20.4177,-0.783418
163296,68571493,66.3507,-0.612226,1.18577,-1,70.1099,-0.0593607,32.9334,19.1495,2.75119
163296,68596757,27.7571,0.290213,0.070555,1,0.795149,0.031116,12.4379,11.1353,0.650516
163296,68618053,37.1233,1.16465,0.483393,-1,0.719512,-0.00250401,3.15952,34.4792,-2.47834
163296,68657261,39.1182,0.756167,-1.9626,-1,0.976661,0.0527874,0.267672,28.0449,0.366702
163296,68747605,34.7645,2.07475,3.10085,1,0.611684,-0.0457609,20.7942,25.0055,1.05187
163296,68817869,39.0426,-0.107205,-0.12874,-1,1.26637,0.0156545,14.5438,14.6545,0.970182
163296,68879741,27.3193,-0.509089,-1.53062,1,1.09712,0.0777159,49.2049,11.1545,2.56251
163296,68915549,28.9232,-1.89951,-0.210042,1,1.01469,0.0502199,0,32.6232,2.70963
163296,68976581,40.7784,0.211968,-0.454152,1,0.695582,0.0625778,2.89109,15.1153,2.78601
163296,68507993,42.8406,0.173218,-2.97513,-1,6.04533,-0.0185628,42.0011,18.6099,2.86046
163296,68546545,34.985,-0.547585,2.46833,-1,0.623944,-0.0972127,76.9034,6.40841,-2.07341
163296,68814401,31.263,-0.498654,-0.214448,1,0.412976,0.0600577,13.0064,9.0581,-0.848577
163296,68380130,39.0184,-1.10518,2.21176,1,1.02436,-0.0817272,1.10352,45.5501,-0.560357
163296,68518338,26.1103,0.287036,2.20536,1,0.880433,-0.0776793,18.9272,8.85517,-1.5945
163296,68591226,25.7853,0.433565,-2.76823,1,1.04932,6.51E-05,4.52356,2.75976,0.909344
163296,68741650,28.4185,0.312711,2.40999,1,1.0009,-0.0816359,18.8457,2.79525,-1.79503
163296,68758290,33.4489,1.28016,-2.7764,-1,0.485608,-0.00453897,6.62132,23.9966,0.43965
163296,68791458,29.4306,-1.22482,-1.62489,1,0.663942,0.0714493,9.21405,16.3331,0.758152
163296,68820706,29.4892,-0.714614,3.03411,-1,0.728311,-0.0428111,0.843149,36.9752,-0.835122
163296,68857330,28.8321,1.77976,-1.68194,1,1.34293,0.0715499,0,29.3586,1.06561
163296,68917866,53.6085,-0.00591564,0.651656,-1,0.927204,-0.0142828,0.346383,48.1551,-1.9846
163296,68511130,34.1774,-0.411647,0.969741,-1,0.677513,-0.0412885,0,52.0798,-2.33927
163296,68534322,38.9571,-1.6549,-2.78745,-1,0.689463,0.0100816,41.8387,33.6289,-0.0475922
163296,68570658,31.7828,-1.87739,-0.981562,-1,0.822639,0.0811035,0.254153,40.1051,2.13196
163296,68617714,28.2796,-0.109272,2.73913,-1,0.621904,-0.110474,29.3225,16.4251,2.0375
163296,68663162,33.6632,0.484586,-0.930145,-1,0.906227,0.0840381,10.1257,14.7829,2.33879
163296,68676338,29.2008,-1.75057,-0.356671,1,0.852697,0.0458954,6.16668,8.29458,-2.17165
163296,68697154,31.6619,0.689243,-1.15859,-1,1.44584,0.030732,44.8644,15.6282,2.21732
163296,68727050,26.9179,0.255158,0.27018,-1,0.98737,0.0140188,106.955,9.60746,-1.06697
163296,68755378,39.4369,1.90062,0.714222,1,1.00374,-0.0271976,0,27.0285,-3.03689
163296,68835434,27.8205,0.614208,-2.39479,-1,0.902551,0.0225989,52.3455,35.9252,-3.08091
163296,68825162,35.1317,1.28924,-0.356531,1,0.853378,0.0614814,40.316,19.1934,-0.696825
163296,68892474,36.2203,1.24913,-0.248859,1,0.55245,0.0560443,4.01064,64.0531,2.88307
163296,68956962,33.6126,1.08179,1.0203,-1,0.883899,-0.0500438,0,46.3776,-1.92815
163296,68956658,36.5346,1.80601,0.471476,1,0.94738,-0.00455184,0.205411,56.0825,-2.43664
163296,73313033,35.9213,-0.210315,-1.69424,-1,7.42152,0.0738466,27.4952,7.2739,1.41193
163296,73407905,31.6818,1.47977,-1.55217,-1,0.737429,0.114083,28.7159,26.7151,0.194861
163296,73496513,42.2997,-0.429077,1.93886,-1,0.836123,-0.0831248,23.9255,19.5673,2.15813
163296,73564609,32.7698,-0.264266,-2.85164,1,0.785909,-0.0108162,4.75688,53.2346,0.313209
163296,73695961,32.5442,-1.12053,-1.01366,1,1.09923,0.0792403,42.5125,41.332,0.595515
163296,73765001,32.9407,-1.59676,-0.206534,1,0.710394,0.0452225,5.69461,28.9219,-1.76523
163296,73308082,26.4889,-0.16602,-1.17057,-1,1.28503,0.0808508,40.0577,3.60394,-2.80134
163296,73426434,30.9239,-0.342759,2.12682,-1,0.434363,-0.0834218,5.28637,44.8327,-0.593093
163296,73528578,35.2737,-0.99682,-1.91242,1,1.55769,0.0610368,0,51.647,1.44011
163296,73551922,31.379,-1.27682,1.07981,-1,0.815473,-0.0472951,56.1992,4.83071,-2.1681
163296,73600682,39.4691,0.915238,0.419256,1,0.732347,0.0036673,3.1611,40.5204,-2.40369
163296,73623778,46.2321,2.06271,1.00281,-1,0.656915,-0.041601,1.54144,64.3726,-2.54957
163296,73648810,31.3541,-1.60705,0.259622,-1,0.701236,0.0146491,26.9383,13.7051,-2.8076
163296,73698754,28.1754,0.802826,1.37254,1,1.56525,-0.0744635,3.45779,30.5713,2.17922
163296,73845274,38.0304,0.665557,0.872632,1,0.958312,-0.0347839,0.602582,27.3757,-2.24993
163296,73839218,28.886,-0.228018,-3.12721,-1,14.0439,-0.0246446,10.7506,11.5849,2.35676
163296,73844370,42.8432,-1.35606,-1.89751,1,0.502168,0.057028,0.466984,30.3569,-0.406929
163296,73871538,46.0725,-0.095787,0.658726,1,1.28659,-0.0176874,0,44.0918,-2.27411
163296,73351446,31.0407,0.594625,-3.09457,-1,1.62542,-0.00643975,16.0938,17.3604,1.41777
163296,73341270,25.476,-0.813901,-0.171142,1,0.776863,0.0457982,16.1516,3.69506,-2.63069
163296,73643214,25.1914,-0.666574,-1.34849,1,1.22532,0.0817122,25.0051,5.09965,-1.81002
163296,73665790,25.8326,1.10016,-2.06456,-1,1.33655,0.0772212,18.8328,42.8128,-2.13708
163296,73765190,33.9007,-1.43699,-1.58724,1,0.856049,0.0733246,2.21299,27.3889,1.2058
163296,73829150,31.3376,-0.0334055,1.00638,1,0.939072,-0.0468635,42.8911,22.796,-1.14273
163296,73943190,39.9808,-0.85762,-0.758983,1,0.45006,0.0772222,0.513382,7.33808,-1.35502
163296,73979582,28.9922,0.735007,-0.297902,-1,0.578436,0.038752,11.138,19.2789,-2.96319
163296,73389405,37.9866,-1.03206,2.54419,1,1.11509,-0.0709241,0,40.5475,-0.560512
163296,73634797,25.8215,-0.602113,-1.36642,-1,0.927618,0.0812107,9.71543,24.0619,-0.354848
163296,73904933,26.2362,-1.5031,-2.71895,-1,0.534961,-0.0112384,8.17208,5.67166,2.82194
163296,73475815,31.1501,-0.204583,-2.59916,1,20.9469,0.00510062,17.1894,10.9897,3.11485
163296,73767503,30.5903,0.174275,0.739406,1,1.3125,-0.027077,0.234579,32.0245,-2.64911
163296,73818271,31.862,-1.30937,-1.68073,1,0.795641,0.0801884,12.296,19.9546,-1.08389
163296,73953439,28.3532,0.939835,2.77981,1,1.6471,-0.0567262,10.2812,40.2045,-0.0126523
163296,73330181,26.5313,-1.72247,0.585908,1,0.626288,-0.0462842,1.53424,16.0827,0.79402
163296,73358245,45.7006,1.43146,2.25855,1,0.929007,-0.0778861,2.29866,52.7241,-0.217227
163296,73395005,37.7924,1.64234,1.79353,1,0.827342,-0.0829047,0.743351,40.0868,-1.46528
163296,73399237,27.9925,-0.625884,-2.76844,1,15.3859,-0.0101053,16.5725,19.8114,-2.17331
163296,73496317,28.3707,-0.982734,-2.63526,-1,0.388588,0.00865612,1.3314,27.4574,0.585342
163296,73807829,27.5871,0.268511,-1.95012,-1,1.07621,0.0527161,2.76785,25.054,2.55415
163296,73979637,26.7588,-0.54058,-2.96004,1,0.704007,-0.0327485,24.3852,13.3649,2.55742
163296,73399842,28.881,0.265965,-1.72629,1,0.701296,0.0683455,1.58296,8.96435,2.52997
163296,73494242,29.7201,0.972694,-2.33444,-1,0.627577,0.0332022,33.4703,7.94154,0.267765
163296,73611818,52.6901,0.514616,2.24768,-1,28.6088,-0.0831549,36.4019,13.8919,0.491537
163296,73671306,36.0983,0.916028,-2.15816,1,0.96309,0.0464447,0.772945,28.8622,0.6666
163296,73753954,34.316,-0.997192,2.73742,1,1.08177,-0.0647412,2.33515,38.4379,-0.336227
163296,73874562,43.729,0.446564,-2.48966,-1,0.770559,0.0236701,37.365,33.372,-1.5804
163296,73913786,27.5167,0.386472,2.76525,1,78.4937,-0.0621858,20.2596,13.9142,-0.509975
163296,73979802,38.685,-1.93121,-1.48256,-1,1.4456,0.0811173,1.38916,35.9929,0.963521
163296,73982274,40.7073,1.27571,-1.04782,-1,0.68113,0.076278,7.5286,19.2731,-0.873952
163296,73520150,26.1767,0.210758,2.29087,-1,1.19787,-0.0658901,18.1879,14.3585,1.86028
163296,73630166,27.7763,-0.513677,-2.47135,-1,0.662743,0.0139866,17.8589,6.74303,0.629884
163296,73671214,37.4284,1.87529,-1.98271,1,0.76787,0.0565709,1.79467,30.8292,0.659986
163296,73867294,33.3808,-1.74156,-1.68632,1,0.927946,0.0695803,14.5503,21.3327,0.316012
163296,73919462,28.2683,1.13392,3.08704,-1,2.09639,-0.0389817,52.6295,11.6294,0.305631
163296,73578571,29.2667,0.455276,-2.5932,-1,1.29341,-0.0148101,45.5047,19.1027,-2.254
163296,73660563,34.0623,0.515832,0.730228,1,17.468,-0.0277628,44.3201,23.5709,2.60502
163296,73738931,41.7394,0.987661,-1.91989,-1,0.905969,0.0604403,0.234158,37.4381,1.20651
163296,73838539,33.3416,0.968305,1.83046,-1,0.637962,-0.098761,63.6923,19.6366,1.30163
163296,73860227,35.5523,-0.277765,-1.95109,1,1.20714,0.0625713,80.4174,6.8781,0.888598
163296,73915547,37.3575,-1.43824,-1.73243,1,1.14404,0.0660551,2.10137,63.7511,1.12855
163296,73988763,25.0843,-0.989627,-1.14028,-1,1.12504,-0.0838117,8.59356,23.6548,-0.695729
163296,73415300,40.088,-0.970215,-1.63928,-1,1.80896,0.0701525,1.22306,41.6135,1.2496
163296,73663556,40.1993,-0.630599,1.87805,-1,0.602884,-0.0494701,49.2225,13.3298,-1.20412
163296,73804140,37.926,-1.55337,0.0660712,-1,0.735593,0.0318414,3.45714,49.4856,-2.93427
163296,73826420,36.0137,-0.554427,-1.85209,-1,1.02802,0.0643374,72.2911,16.5774,-2.64536
163296,73950460,27.2263,-0.168647,2.79803,1,0.612785,-0.0614293,25.4076,7.57357,-1.59703
163296,73980972,35.4162,0.598899,-2.95978,-1,0.763318,-0.0255208,54.2823,21.1474,-0.640115
163296,73293401,27.3533,-1.18688,1.86083,1,1.0477,-0.0820906,9.9723,19.5972,-1.45776
163296,73377153,28.1951,0.646941,0.91613,1,0.733424,-0.0440049,25.5981,24.1174,1.91865
163296,73425337,43.0355,-0.332537,-1.72476,-1,38.3288,0.0641443,25.3772,36.8487,3.05878
163296,73423281,32.1082,-0.468022,1.18778,1,32.6078,-0.0590001,24.6059,21.1562,-2.18215
163296,73490753,28.4978,-0.134085,3.04081,-1,0.736035,-0.0386698,0.826698,46.1693,0.0475685
163296,73497985,29.8061,-0.325034,-1.50179,-1,0.668682,0.0788422,14.1168,26.2005,1.92645
163296,73549729,45.399,-1.63546,0.330944,-1,0.931654,0.00547524,0.509885,41.2234,-2.42492
163296,73585489,35.3343,-1.47819,2.33521,1,0.779302,-0.078382,1.05389,35.7092,-0.777011
163296,73622473,37.006,1.25839,2.11162,-1,6.12184,-0.0829487,32.6098,21.8487,2.4289
163296,73957073,27.9158,0.176258,1.73537,-1,1.74909,-0.0824808,27.2833,16.865,1.88727
163296,73469700,36.2591,-0.106158,-2.14974,1,0.903872,0.0459025,0,42.2398,1.15932
163296,73470044,25.855,0.586362,-0.621997,-1,0.892698,0.0703562,18.0302,24.8108,1.13235
163296,73571028,33.48,1.58961,-1.98677,1,0.848392,0.0556709,5.42663,36.4716,0.975813
163296,73587796,36.9997,-0.969144,1.26768,1,0.87647,-0.0586902,1.34919,53.1686,-1.54645
163296,73610820,36.3186,1.05505,-1.22545,1,0.982943,0.0825231,3.13015,14.4356,2.86817
163296,73737404,31.3001,0.858504,2.85278,-1,0.619333,-0.0510828,22.3584,8.59608,2.69703
163296,73759196,56.214,0.397105,2.47965,-1,0.597151,-0.0706909,33.5922,42.6618,1.95812
163296,73879076,25.5211,-1.85031,-0.38921,1,0.921148,-0.0723579,26.0682,16.8062,2.93088
163296,73963868,25.7154,0.974033,-2.87787,1,0.811529,-0.0124837,3.50139,11.0763,0.858611
163296,73979972,29.1307,-0.300658,0.316482,-1,0.655526,0.0406783,27.9342,24.4584,-1.98801
163296,73300039,40.4919,0.633758,-1.23004,-1,1.743,0.0843691,15.5012,9.34644,-1.11065
163296,73365447,31.0286,-0.432632,1.29764,1,8.33833,-0.066656,2.66332,16.358,-2.06637
163296,73388703,29.782,-0.788164,-0.525219,1,0.688839,0.0664636,6.92441,7.45776,-2.27692
163296,73415287,28.7484,-0.0339216,-1.0695,-1,102.73,0.0814951,6.11534,24.062,1.88023
163296,73428919,44.4754,-1.9651,2.84156,1,0.761168,-0.0531838,0.587478,15.6625,-1.40564
163296,73523447,25.1976,0.289761,-0.192911,-1,0.430892,0.0509657,16.3332,16.2392,0.636905
163296,73544447,27.105,1.54105,1.76799,1,0.882439,-0.0719067,14.3061,32.5044,-0.580332
163296,73586855,34.0677,-0.856094,2.21376,1,0.353127,-0.07858,0,48.7693,-0.206862
163296,73342571,25.9299,0.454862,1.75414,1,2.12167,-0.081712,3.44447,12.658,0.955352
163296,73347043,37.7646,-0.191341,1.8342,-1,1.71489,-0.085307,73.8977,62.2825,1.70379
163296,73454763,62.0362,-1.4395,-0.270916,1,0.708154,0.0536796,0,9.17162,0.570145
163296,73641747,30.5614,-1.14476,2.221,-1,1.15575,-0.0761721,6.51404,13.5033,2.11068
163296,73660003,25.1212,-1.18268,0.569998,1,1.37423,-0.0157453,1.06095,32.3695,1.49565
163296,73741691,25.5278,0.379778,2.0127,1,1.00112,-0.0844203,2.62619,4.46446,-0.00661788
163296,73797251,29.5425,-1.83927,2.66584,1,0.920175,-0.0632544,0.653942,15.5403,-0.925793
163296,73846667,30.2276,-0.77001,-2.32767,-1,1.21631,0.0302262,0.212597,39.2165,0.375484
163296,73334296,26.0285,1.74466,-1.25878,1,0.690849,0.0797273,0.599376,8.57083,1.83685
163296,73696744,27.3276,-1.20017,-0.492762,1,0.721372,0.0669193,48.8043,2.99263,-2.01114
163296,73726856,202.206,-1.01973,2.72301,1,5.05461,-0.0705688,100.173,9.24876,0.176849
163296,73787392,38.6798,1.33847,2.71242,-1,0.719385,-0.0640622,0,31.523,-0.659222
163296,73801544,53.3807,-0.557415,2.4976,1,0.933225,-0.0700078,1.79813,67.7459,0.0505413
163296,73820736,25.6597,-1.33055,-1.43477,1,0.914864,0.0802281,1.99036,45.0326,1.58818
163296,73906904,26.2211,-0.260928,0.109545,1,1.32294,0.0263525,9.08014,6.76271,0.640462
163296,73976352,55.6902,1.7494,2.79379,-1,1.41149,-0.0599883,0,19.3462,0.506503
163296,73396768,25.8348,1.50727,-1.02646,-1,0.818083,0.106627,25.4684,25.3443,1.38886
163296,73413424,36.5951,0.4507,-3.01473,-1,1.01348,-0.0262927,2.13277,30.6464,-0.0962301
163296,73555408,25.4501,-1.52229,-1.7554,1,0.709844,-0.0593125,1.62696,15.0496,-0.133979
163296,73571944,25.9018,0.411804,-1.03699,-1,0.408268,0.0849079,17.471,1.66869,0.89628
163296,73677104,32.7126,0.330843,1.8025,-1,1.24035,-0.0572135,14.0359,5.86386,0.0880132
163296,74040333,27.9791,0.180467,-1.34598,1,0.528418,0.0796293,0.728218,18.9106,1.84433
163296,74047429,27.7971,-0.0729232,2.99153,-1,1.29371,-0.0465761,12.2422,9.50861,-0.668923
163296,74060365,27.7608,-0.355156,-2.76018,-1,0.668829,-0.00181282,11.6407,29.5263,-2.03439
163296,74124789,27.1436,-0.793947,2.71526,1,2.53837,-0.0591873,38.5383,42.5947,-0.233487
163296,74124365,38.4874,-0.848672,0.215614,-1,0.713886,0.0175355,29.3187,14.6897,-2.28337
163296,74134205,31.3774,0.101452,-2.56697,-1,0.902265,0.0203286,30.679,14.9854,0.943502
163296,74150733,29.7614,0.212268,-0.981674,1,0.911212,0.0771495,17.6366,38.0373,2.91601
